shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
20005,43.415887,-80.541117,80005
20005,43.415239,-80.540884,80006
20005,43.414703,-80.540696,80007
20005,43.414703,-80.540696,90001
20005,43.414376,-80.540580,90002
20005,43.414140,-80.540387,90003
20005,43.413325,-80.539575,90004
20005,43.413122,-80.539372,90005
20005,43.413122,-80.539372,100001
20005,43.412563,-80.538811,100002
20005,43.412385,-80.538542,100003
20005,43.412324,-80.538380,100004
20005,43.412265,-80.537935,100005
20005,43.412316,-80.537579,100006
20005,43.412844,-80.536364,100007
20005,43.412960,-80.536133,100008
20005,43.413181,-80.535844,100009
20005,43.413355,-80.535698,100010
20005,43.413717,-80.535445,100011
20005,43.413717,-80.535445,110001
20005,43.413837,-80.535361,110002
20005,43.414530,-80.534911,110003
20005,43.414878,-80.534667,110004
20005,43.415307,-80.534399,110005
20005,43.415501,-80.534300,110006
20005,43.415732,-80.534247,110007
20005,43.416488,-80.534147,110008
20005,43.416562,-80.534135,110009
20005,43.416562,-80.534135,120001
20005,43.416902,-80.534078,120002
20005,43.417218,-80.534150,120003
20005,43.418485,-80.534893,120004
20005,43.418603,-80.534557,120005
20009,43.448980,-80.443856,10001
20009,43.449029,-80.443478,10002
20009,43.449089,-80.443222,10003
20009,43.449700,-80.443580,10004
20009,43.450881,-80.444334,10005
20009,43.450555,-80.445312,10006
20009,43.450248,-80.446144,10007
20009,43.450007,-80.446869,10008
20009,43.449653,-80.447938,10009
20009,43.449653,-80.447938,20001
20009,43.449576,-80.448170,20002
20009,43.449399,-80.448710,20003
20009,43.449018,-80.449785,20004
20009,43.448628,-80.450915,20005
20009,43.448503,-80.451269,20006
20009,43.448502,-80.451273,20007
20009,43.448502,-80.451273,30001
20009,43.448271,-80.452021,30002
20009,43.448162,-80.452628,30003
20009,43.448146,-80.453061,30004
20009,43.448171,-80.453397,30005
20009,43.448420,-80.454833,30006
20009,43.448463,-80.455174,30007
20009,43.448487,-80.455866,30008
20009,43.448464,-80.456212,30009
20009,43.448357,-80.456837,30010
20009,43.448194,-80.457411,30011
20009,43.447986,-80.457923,30012
20009,43.447811,-80.458230,30013
20009,43.447590,-80.458618,30014
20009,43.447590,-80.458618,40001
20009,43.447313,-80.459107,40002
20009,43.447039,-80.459617,40003
20009,43.446726,-80.460230,40004
20009,43.446208,-80.461575,40005
20009,43.445882,-80.462518,40006
20009,43.445832,-80.462643,40007
20009,43.445389,-80.463763,40008
20009,43.444719,-80.465566,40009
20009,43.444529,-80.466115,40010
20009,43.444240,-80.466920,40011
20009,43.444109,-80.467248,40012
20009,43.443994,-80.467521,40013
20009,43.443796,-80.467901,40014
20009,43.443594,-80.468316,40015
20009,43.443594,-80.468316,50001
20009,43.443303,-80.468913,50002
20009,43.442503,-80.470572,50003
20009,43.442203,-80.471181,50004
20009,43.442037,-80.471503,50005
20009,43.442032,-80.471509,50006
20009,43.442032,-80.471509,60001
20009,43.441899,-80.471667,60002
20009,43.442040,-80.472015,60003
20009,43.442336,-80.472683,60004
20009,43.442825,-80.473779,60005
20009,43.442129,-80.474373,60006
20009,43.442281,-80.474767,60007
20009,43.442281,-80.474767,70001
20009,43.442281,-80.474768,70002
20009,43.442384,-80.475075,70003
20009,43.442471,-80.475450,70004
20009,43.442618,-80.476425,70005
20009,43.442662,-80.476638,70006
20009,43.442738,-80.476871,70007
20009,43.442830,-80.477075,70008
20009,43.442960,-80.477279,70009
20009,43.443092,-80.477420,70010
20009,43.443285,-80.477629,70011
20009,43.443285,-80.477629,80001
20009,43.443287,-80.477630,80002
20009,43.443389,-80.477748,80003
20009,43.443542,-80.477953,80004
20009,43.443704,-80.478285,80005
20009,43.443302,-80.479404,80006
20009,43.442731,-80.481028,80007
20009,43.442731,-80.481028,90001
20009,43.441874,-80.483465,90002
20009,43.441646,-80.483826,90003
20009,43.441491,-80.483961,90004
20009,43.441491,-80.483961,100001
20009,43.441164,-80.484247,100002
20009,43.440544,-80.484784,100003
20009,43.439531,-80.485667,100004
20009,43.438514,-80.486640,100005
20009,43.438347,-80.486808,100006
20009,43.438347,-80.486808,110001
20009,43.437675,-80.487481,110002
20009,43.437581,-80.487608,110003
20009,43.437129,-80.488833,110004
20009,43.436622,-80.490249,110005
20009,43.436375,-80.490938,110006
20009,43.436375,-80.490938,120001
20009,43.436296,-80.491157,120002
20009,43.435929,-80.492170,120003
20009,43.435373,-80.493710,120004
20009,43.435244,-80.494064,120005
20009,43.435244,-80.494064,130001
20009,43.434947,-80.494872,130002
20009,43.434680,-80.495614,130003
20009,43.434591,-80.495772,130004
20009,43.434432,-80.495920,130005
20009,43.434124,-80.495947,130006
20009,43.434124,-80.495947,140001
20009,43.433872,-80.495969,140002
20009,43.432897,-80.496060,140003
20009,43.432770,-80.496082,140004
20009,43.431255,-80.496561,140005
20009,43.430590,-80.496734,140006
20009,43.430180,-80.496709,140007
20009,43.429587,-80.496500,140008
20009,43.429341,-80.497256,140009
20009,43.429341,-80.497256,150001
20009,43.429014,-80.498263,150002
20009,43.428978,-80.498408,150003
20009,43.428951,-80.498697,150004
20009,43.428951,-80.498697,160001
20009,43.428929,-80.498942,160002
20009,43.428645,-80.501932,160003
20009,43.428645,-80.501932,170001
20009,43.428602,-80.502372,170002
20009,43.428498,-80.503578,170003
20009,43.428436,-80.504255,170004
20009,43.428433,-80.504715,170005
20009,43.428541,-80.505521,170006
20009,43.428547,-80.505813,170007
20009,43.428505,-80.506184,170008
20009,43.428418,-80.506538,170009
20009,43.428278,-80.506916,170010
20009,43.427900,-80.507776,170011
20009,43.427900,-80.507776,180001
20009,43.427846,-80.507900,180002
20009,43.427425,-80.508857,180003
20009,43.426893,-80.510064,180004
20009,43.426685,-80.510473,180005
20009,43.426453,-80.510805,180006
20009,43.426189,-80.511084,180007
20009,43.425179,-80.511942,180008
20009,43.425179,-80.511942,190001
20009,43.425077,-80.512030,190002
20009,43.424814,-80.512251,190003
20009,43.424477,-80.512460,190004
20009,43.424248,-80.512548,190005
20009,43.424007,-80.512602,190006
20009,43.424007,-80.512602,200001
20009,43.423953,-80.512613,200002
20009,43.423696,-80.512613,200003
20009,43.423328,-80.512565,200004
20009,43.422415,-80.512401,200005
20009,43.422296,-80.512405,200006
20009,43.422137,-80.512459,200007
20009,43.422014,-80.512536,200008
20009,43.421834,-80.512750,200009
20009,43.421733,-80.512989,200010
20009,43.421346,-80.514545,200011
20009,43.421156,-80.514901,200012
20009,43.420876,-80.515333,200013
20009,43.420848,-80.515382,200014
20009,43.420848,-80.515382,210001
20009,43.420651,-80.515718,210002
20009,43.421201,-80.516298,210003
20009,43.421824,-80.517021,210004
20009,43.423287,-80.518849,210005
20009,43.423369,-80.518923,210006
20009,43.423369,-80.518923,220001
20009,43.423509,-80.519051,220002
20009,43.424752,-80.520295,220003
20009,43.425582,-80.521143,220004
20009,43.425763,-80.521307,220005
20009,43.425763,-80.521307,230001
20009,43.426056,-80.521573,230002
20009,43.427248,-80.522512,230003
20009,43.428064,-80.523139,230004
20009,43.428732,-80.523599,230005
20009,43.428472,-80.524283,230006
20009,43.428472,-80.524283,240001
20009,43.427902,-80.525783,240002
20009,43.427634,-80.526490,240003
20009,43.427634,-80.526490,250001
20009,43.427540,-80.526739,250002
20009,43.427111,-80.527831,250003
20009,43.426800,-80.528670,250004
20009,43.426721,-80.528937,250005
20009,43.426697,-80.529225,250006
20009,43.426705,-80.529359,250007
20009,43.426705,-80.529359,260001
20009,43.426727,-80.529753,260002
20009,43.425755,-80.529838,260003
20009,43.424536,-80.529957,260004
20009,43.424536,-80.529957,270001
20009,43.424372,-80.529973,270002
20009,43.424112,-80.529957,270003
20009,43.423946,-80.529895,270004
20009,43.422602,-80.529341,270005
20009,43.422381,-80.529291,270006
20009,43.422096,-80.529305,270007
20009,43.422096,-80.529305,280001
20009,43.420427,-80.529391,280002
20009,43.420408,-80.529396,280003
20009,43.420408,-80.529396,290001
20009,43.420308,-80.529423,290002
20009,43.420028,-80.529560,290003
20009,43.419857,-80.529697,290004
20009,43.419688,-80.529907,290005
20009,43.419550,-80.530155,290006
20009,43.419445,-80.530433,290007
20009,43.419365,-80.530855,290008
20009,43.419199,-80.532731,290009
20009,43.419114,-80.533123,290010
20009,43.418838,-80.533886,290011
20009,43.418485,-80.534893,290012
20009,43.418405,-80.535351,290013
30022,43.449376,-80.487543,10001
30022,43.449176,-80.487665,10002
30022,43.448773,-80.487943,10003
30022,43.448632,-80.488049,10004
30022,43.448357,-80.488342,10005
30022,43.448193,-80.487858,10006
30022,43.448132,-80.487704,10007
30022,43.448132,-80.487704,20001
30022,43.447953,-80.487256,20002
30022,43.447739,-80.486754,20003
30022,43.447412,-80.485967,20004
30022,43.447065,-80.485215,20005
30022,43.446533,-80.484131,20006
30022,43.446343,-80.483741,20007
30022,43.446343,-80.483741,30001
30022,43.445905,-80.482840,30002
30022,43.445580,-80.482157,30003
30022,43.445262,-80.481514,30004
30022,43.444943,-80.480871,30005
30022,43.444527,-80.479997,30006
30022,43.444527,-80.479997,40001
30022,43.444353,-80.479633,40002
30022,43.443856,-80.478601,40003
30022,43.443856,-80.478601,50001
30022,43.443704,-80.478285,50002
30022,43.443302,-80.479404,50003
30022,43.442731,-80.481028,50004
30022,43.442731,-80.481028,60001
30022,43.441874,-80.483465,60002
30022,43.441646,-80.483826,60003
30022,43.441491,-80.483961,60004
30022,43.441491,-80.483961,70001
30022,43.441164,-80.484247,70002
30022,43.440544,-80.484784,70003
30022,43.439531,-80.485667,70004
30022,43.438514,-80.486640,70005
30022,43.438347,-80.486808,70006
30022,43.438347,-80.486808,80001
30022,43.437675,-80.487481,80002
30022,43.437581,-80.487608,80003
30022,43.437131,-80.487126,80004
30022,43.436142,-80.486028,80005
30022,43.436142,-80.486028,90001
30022,43.435630,-80.485462,90002
30022,43.435557,-80.485352,90003
30022,43.435483,-80.485187,90004
30022,43.435390,-80.484803,90005
30022,43.435165,-80.483282,90006
30022,43.435104,-80.482882,90007
30022,43.435104,-80.482882,100001
30022,43.434830,-80.481062,100002
30022,43.434661,-80.479920,100003
30022,43.434661,-80.479920,110001
30022,43.434593,-80.479459,110002
30022,43.434194,-80.478982,110003
30022,43.434194,-80.478982,120001
30022,43.433990,-80.478738,120002
30022,43.433622,-80.478852,120003
30022,43.432876,-80.479097,120004
30022,43.431936,-80.479394,120005
30022,43.431936,-80.479394,130001
30022,43.431770,-80.479446,130002
30022,43.431576,-80.479544,130003
30022,43.431451,-80.479622,130004
30022,43.431288,-80.479793,130005
30022,43.430135,-80.481215,130006
30022,43.429898,-80.481397,130007
30022,43.429687,-80.481442,130008
30022,43.429687,-80.481442,140001
30022,43.429619,-80.481458,140002
30022,43.429515,-80.481456,140003
30022,43.428932,-80.481370,140004
30022,43.428296,-80.481254,140005
30022,43.428075,-80.481255,140006
30022,43.427918,-80.481297,140007
30022,43.427767,-80.481391,140008
30022,43.427353,-80.481776,140009
30022,43.426984,-80.482125,140010
30022,43.426827,-80.482271,140011
30022,43.426672,-80.482428,140012
30022,43.425365,-80.483625,140013
30022,43.425036,-80.483021,140014
30022,43.425036,-80.483021,150001
30022,43.425035,-80.483019,150002
30022,43.424546,-80.482252,150003
30022,43.424223,-80.481725,150004
30022,43.424094,-80.481874,150005
30022,43.423871,-80.482038,150006
30022,43.423709,-80.482102,150007
30022,43.423512,-80.482128,150008
30022,43.423370,-80.482111,150009
30022,43.423253,-80.482068,150010
30022,43.423253,-80.482068,160001
30022,43.423124,-80.482021,160002
30022,43.422951,-80.482444,160003
30022,43.422829,-80.482625,160004
30022,43.422707,-80.482763,160005
30022,43.422110,-80.483259,160006
30022,43.421941,-80.483410,160007
30022,43.421772,-80.483631,160008
30022,43.421579,-80.484028,160009
30022,43.421496,-80.484336,160010
30022,43.421409,-80.484893,160011
30022,43.421299,-80.485230,160012
30022,43.421207,-80.485385,160013
30022,43.421207,-80.485385,170001
30022,43.421058,-80.485635,170002
30022,43.422133,-80.486850,170003
30022,43.422818,-80.487563,170004
30022,43.423252,-80.488064,170005
30022,43.424147,-80.489040,170006
30022,43.424402,-80.489341,170007
30022,43.424517,-80.489467,170008
30022,43.424588,-80.489544,170009
30022,43.425316,-80.490346,170010
30022,43.425316,-80.490346,180001
30022,43.425469,-80.490514,180002
30022,43.425640,-80.490720,180003
30022,43.425765,-80.490854,180004
30022,43.425943,-80.491033,180005
30022,43.425974,-80.491072,180006
30022,43.426019,-80.491157,180007
30022,43.426038,-80.491254,180008
30022,43.426036,-80.491377,180009
30022,43.425794,-80.492545,180010
30022,43.425724,-80.492854,180011
30022,43.425586,-80.493452,180012
30022,43.425548,-80.493530,180013
30022,43.425512,-80.493583,180014
30022,43.425467,-80.493637,180015
30022,43.425201,-80.493892,180016
30022,43.425145,-80.493956,180017
30022,43.425105,-80.494046,180018
30022,43.424980,-80.494394,180019
30022,43.424683,-80.495249,180020
30022,43.424683,-80.495249,190001
30022,43.424555,-80.495617,190002
30022,43.424141,-80.496780,190003
30022,43.424069,-80.496985,190004
30022,43.423861,-80.497319,190005
30022,43.423861,-80.497319,200001
30022,43.423535,-80.497844,200002
30022,43.422354,-80.499770,200003
30022,43.421965,-80.499316,200004
30022,43.421702,-80.499023,200005
30022,43.421470,-80.498823,200006
30022,43.421371,-80.498756,200007
30022,43.421220,-80.498678,200008
30022,43.421040,-80.498608,200009
30022,43.420928,-80.498574,200010
30022,43.420609,-80.500481,200011
30022,43.420596,-80.500564,200012
30022,43.420596,-80.500564,210001
30022,43.420381,-80.501903,210002
30022,43.420271,-80.502553,210003
30022,43.420271,-80.502553,220001
30022,43.420171,-80.503150,220002
30022,43.419939,-80.504450,220003
30022,43.419658,-80.506127,220004
30022,43.419577,-80.506571,220005
30022,43.419577,-80.506571,230001
30022,43.419566,-80.506633,230002
30022,43.419482,-80.506985,230003
30022,43.419391,-80.507266,230004
30022,43.419268,-80.507566,230005
30022,43.419143,-80.507812,230006
30022,43.418920,-80.508183,230007
30022,43.418898,-80.508217,230008
30022,43.418898,-80.508217,240001
30022,43.417930,-80.509706,240002
30022,43.417530,-80.510298,240003
30022,43.417530,-80.510298,250001
30022,43.417446,-80.510423,250002
30022,43.417157,-80.510879,250003
30022,43.416810,-80.511341,250004
30022,43.416645,-80.511582,250005
30022,43.416333,-80.511941,250006
30022,43.415826,-80.512487,250007
30022,43.415217,-80.513060,250008
30022,43.415072,-80.513209,250009
30022,43.414329,-80.514078,250010
30022,43.414056,-80.514386,250011
30022,43.413831,-80.514681,250012
30022,43.413553,-80.515099,250013
30022,43.413362,-80.515423,250014
30022,43.413099,-80.515956,250015
30022,43.412907,-80.516428,250016
30022,43.412807,-80.516734,250017
30022,43.413435,-80.517138,250018
30022,43.413580,-80.517255,250019
30022,43.413842,-80.517551,250020
30022,43.414136,-80.517869,250021
30022,43.414198,-80.517779,250022
30022,43.414742,-80.516852,250023
30022,43.415182,-80.517230,250024
30023,43.415182,-80.517230,10001
30023,43.415400,-80.517416,10002
30023,43.414939,-80.518600,10003
30023,43.414471,-80.518261,10004
30023,43.414243,-80.518009,10005
30023,43.414136,-80.517869,10006
30023,43.413842,-80.517551,10007
30023,43.413610,-80.517290,10008
30023,43.413610,-80.517290,20001
30023,43.413580,-80.517255,20002
30023,43.413435,-80.517138,20003
30023,43.412807,-80.516734,20004
30023,43.412148,-80.516290,20005
30023,43.411928,-80.516110,20006
30023,43.411766,-80.515917,20007
30023,43.411624,-80.515616,20008
30023,43.411542,-80.515286,20009
30023,43.411379,-80.514957,20010
30023,43.411089,-80.514535,20011
30023,43.410568,-80.513714,20012
30023,43.410373,-80.513359,20013
30023,43.410294,-80.513111,20014
30023,43.410240,-80.512727,20015
30023,43.410253,-80.512442,20016
30023,43.410305,-80.512180,20017
30023,43.410393,-80.511841,20018
30023,43.410420,-80.511682,20019
30023,43.410416,-80.511393,20020
30023,43.410358,-80.511018,20021
30023,43.410198,-80.509958,20022
30023,43.410910,-80.509768,20023
30023,43.411789,-80.509534,20024
30023,43.412561,-80.509308,20025
30023,43.412862,-80.509147,20026
30023,43.413027,-80.508994,20027
30023,43.413320,-80.508701,20028
30023,43.413646,-80.508178,20029
30023,43.414719,-80.509282,20030
30023,43.415513,-80.510041,20031
30023,43.416086,-80.510600,20032
30023,43.416810,-80.511341,20033
30023,43.417157,-80.510879,20034
30023,43.417356,-80.510564,20035
30023,43.417356,-80.510564,30001
30023,43.417446,-80.510423,30002
30023,43.417930,-80.509706,30003
30023,43.418794,-80.508377,30004
30023,43.418794,-80.508377,40001
30023,43.418920,-80.508183,40002
30023,43.419143,-80.507812,40003
30023,43.419268,-80.507566,40004
30023,43.419391,-80.507266,40005
30023,43.419482,-80.506985,40006
30023,43.419566,-80.506633,40007
30023,43.419658,-80.506127,40008
30023,43.419901,-80.504679,40009
30023,43.419901,-80.504679,50001
30023,43.419939,-80.504450,50002
30023,43.420171,-80.503150,50003
30023,43.420381,-80.501903,50004
30023,43.420483,-80.501270,50005
30023,43.420483,-80.501270,60001
30023,43.420609,-80.500481,60002
30023,43.420799,-80.499351,60003
30023,43.420799,-80.499351,70001
30023,43.420928,-80.498574,70002
30023,43.421040,-80.498608,70003
30023,43.421220,-80.498678,70004
30023,43.421371,-80.498756,70005
30023,43.421470,-80.498823,70006
30023,43.421702,-80.499023,70007
30023,43.421965,-80.499316,70008
30023,43.422354,-80.499770,70009
30023,43.423535,-80.497844,70010
30023,43.424069,-80.496985,70011
30023,43.424141,-80.496780,70012
30023,43.424292,-80.496356,70013
30023,43.424292,-80.496356,80001
30023,43.424555,-80.495617,80002
30023,43.424690,-80.495226,80003
30023,43.424690,-80.495226,90001
30023,43.424980,-80.494394,90002
30023,43.425105,-80.494046,90003
30023,43.425145,-80.493956,90004
30023,43.425201,-80.493892,90005
30023,43.425467,-80.493637,90006
30023,43.425512,-80.493583,90007
30023,43.425548,-80.493530,90008
30023,43.425586,-80.493452,90009
30023,43.425724,-80.492854,90010
30023,43.425794,-80.492545,90011
30023,43.426036,-80.491377,90012
30023,43.426038,-80.491254,90013
30023,43.426019,-80.491157,90014
30023,43.425974,-80.491072,90015
30023,43.425943,-80.491033,90016
30023,43.425765,-80.490854,90017
30023,43.425640,-80.490720,90018
30023,43.425469,-80.490514,90019
30023,43.425064,-80.490069,90020
30023,43.425064,-80.490069,100001
30023,43.424588,-80.489544,100002
30023,43.424517,-80.489467,100003
30023,43.424402,-80.489341,100004
30023,43.424147,-80.489040,100005
30023,43.423252,-80.488064,100006
30023,43.422818,-80.487563,100007
30023,43.422517,-80.487249,100008
30023,43.422517,-80.487249,110001
30023,43.422133,-80.486850,110002
30023,43.421058,-80.485635,110003
30023,43.421299,-80.485230,110004
30023,43.421409,-80.484893,110005
30023,43.421459,-80.484577,110006
30023,43.421459,-80.484577,120001
30023,43.421496,-80.484336,120002
30023,43.421579,-80.484028,120003
30023,43.421772,-80.483631,120004
30023,43.421941,-80.483410,120005
30023,43.422110,-80.483259,120006
30023,43.422707,-80.482763,120007
30023,43.422829,-80.482625,120008
30023,43.422951,-80.482444,120009
30023,43.423124,-80.482021,120010
30023,43.423370,-80.482111,120011
30023,43.423459,-80.482122,120012
30023,43.423459,-80.482122,130001
30023,43.423512,-80.482128,130002
30023,43.423709,-80.482102,130003
30023,43.423871,-80.482038,130004
30023,43.424094,-80.481874,130005
30023,43.424223,-80.481725,130006
30023,43.424546,-80.482252,130007
30023,43.425035,-80.483019,130008
30023,43.425109,-80.483155,130009
30023,43.425109,-80.483155,140001
30023,43.425365,-80.483625,140002
30023,43.426672,-80.482428,140003
30023,43.426827,-80.482271,140004
30023,43.426984,-80.482125,140005
30023,43.427353,-80.481776,140006
30023,43.427767,-80.481391,140007
30023,43.427918,-80.481297,140008
30023,43.428075,-80.481255,140009
30023,43.428296,-80.481254,140010
30023,43.428932,-80.481370,140011
30023,43.429282,-80.481421,140012
30023,43.429282,-80.481421,150001
30023,43.429515,-80.481456,150002
30023,43.429619,-80.481458,150003
30023,43.429898,-80.481397,150004
30023,43.430135,-80.481215,150005
30023,43.431288,-80.479793,150006
30023,43.431451,-80.479622,150007
30023,43.431479,-80.479605,150008
30023,43.431479,-80.479605,160001
30023,43.431576,-80.479544,160002
30023,43.431770,-80.479446,160003
30023,43.432876,-80.479097,160004
30023,43.433622,-80.478852,160005
30023,43.433990,-80.478738,160006
30023,43.434294,-80.479102,160007
30023,43.434294,-80.479102,170001
30023,43.434593,-80.479459,170002
30023,43.434830,-80.481062,170003
30023,43.435132,-80.483065,170004
30023,43.435132,-80.483065,180001
30023,43.435165,-80.483282,180002
30023,43.435390,-80.484803,180003
30023,43.435483,-80.485187,180004
30023,43.435557,-80.485352,180005
30023,43.435630,-80.485462,180006
30023,43.435826,-80.485679,180007
30023,43.435826,-80.485679,190001
30023,43.437131,-80.487126,190002
30023,43.437581,-80.487608,190003
30023,43.437675,-80.487481,190004
30023,43.437872,-80.487284,190005
30023,43.437872,-80.487284,200001
30023,43.438514,-80.486640,200002
30023,43.439531,-80.485667,200003
30023,43.440544,-80.484784,200004
30023,43.441012,-80.484379,200005
30023,43.441012,-80.484379,210001
30023,43.441164,-80.484247,210002
30023,43.441646,-80.483826,210003
30023,43.441874,-80.483465,210004
30023,43.442363,-80.482075,210005
30023,43.442363,-80.482075,220001
30023,43.443302,-80.479404,220002
30023,43.443704,-80.478285,220003
30023,43.443816,-80.478518,220004
30023,43.443816,-80.478518,230001
30023,43.444353,-80.479633,230002
30023,43.444943,-80.480871,230003
30023,43.445153,-80.481295,230004
30023,43.445153,-80.481295,240001
30023,43.445262,-80.481514,240002
30023,43.445580,-80.482157,240003
30023,43.445905,-80.482840,240004
30023,43.446328,-80.483710,240005
30023,43.446328,-80.483710,250001
30023,43.446533,-80.484131,250002
30023,43.447065,-80.485215,250003
30023,43.447412,-80.485967,250004
30023,43.447739,-80.486754,250005
30023,43.447953,-80.487256,250006
30023,43.448193,-80.487858,250007
30023,43.448225,-80.487952,250008
30023,43.448225,-80.487952,260001
30023,43.448357,-80.488342,260002
30023,43.448632,-80.488049,260003
30023,43.448773,-80.487943,260004
30023,43.449176,-80.487665,260005
30023,43.449692,-80.487348,260006
30023,43.449708,-80.487338,260007
30024,43.422517,-80.487249,10001
30024,43.422133,-80.486850,10002
30024,43.421058,-80.485635,10003
30024,43.421299,-80.485230,10004
30024,43.421409,-80.484893,10005
30024,43.421459,-80.484577,10006
30024,43.421459,-80.484577,20001
30024,43.421496,-80.484336,20002
30024,43.421579,-80.484028,20003
30024,43.421772,-80.483631,20004
30024,43.421941,-80.483410,20005
30024,43.422110,-80.483259,20006
30024,43.422707,-80.482763,20007
30024,43.422829,-80.482625,20008
30024,43.422951,-80.482444,20009
30024,43.423124,-80.482021,20010
30024,43.423370,-80.482111,20011
30024,43.423459,-80.482122,20012
30024,43.423459,-80.482122,30001
30024,43.423512,-80.482128,30002
30024,43.423709,-80.482102,30003
30024,43.423871,-80.482038,30004
30024,43.424094,-80.481874,30005
30024,43.424223,-80.481725,30006
30024,43.424546,-80.482252,30007
30024,43.425035,-80.483019,30008
30024,43.425109,-80.483155,30009
30024,43.425109,-80.483155,40001
30024,43.425365,-80.483625,40002
30024,43.426672,-80.482428,40003
30024,43.426827,-80.482271,40004
30024,43.426984,-80.482125,40005
30024,43.427353,-80.481776,40006
30024,43.427767,-80.481391,40007
30024,43.427918,-80.481297,40008
30024,43.428075,-80.481255,40009
30024,43.428296,-80.481254,40010
30024,43.428932,-80.481370,40011
30024,43.429282,-80.481421,40012
30024,43.429282,-80.481421,50001
30024,43.429515,-80.481456,50002
30024,43.429619,-80.481458,50003
30024,43.429898,-80.481397,50004
30024,43.430135,-80.481215,50005
30024,43.431288,-80.479793,50006
30024,43.431451,-80.479622,50007
30024,43.431479,-80.479605,50008
30024,43.431479,-80.479605,60001
30024,43.431576,-80.479544,60002
30024,43.431770,-80.479446,60003
30024,43.432876,-80.479097,60004
30024,43.433622,-80.478852,60005
30024,43.433990,-80.478738,60006
30024,43.434294,-80.479102,60007
30024,43.434294,-80.479102,70001
30024,43.434593,-80.479459,70002
30024,43.434830,-80.481062,70003
30024,43.435132,-80.483065,70004
30024,43.435132,-80.483065,80001
30024,43.435165,-80.483282,80002
30024,43.435390,-80.484803,80003
30024,43.435483,-80.485187,80004
30024,43.435557,-80.485352,80005
30024,43.435630,-80.485462,80006
30024,43.435826,-80.485679,80007
30024,43.435826,-80.485679,90001
30024,43.437131,-80.487126,90002
30024,43.437581,-80.487608,90003
30024,43.437675,-80.487481,90004
30024,43.437872,-80.487284,90005
30024,43.437872,-80.487284,100001
30024,43.438514,-80.486640,100002
30024,43.439531,-80.485667,100003
30024,43.440544,-80.484784,100004
30024,43.441012,-80.484379,100005
30024,43.441012,-80.484379,110001
30024,43.441164,-80.484247,110002
30024,43.441646,-80.483826,110003
30024,43.441874,-80.483465,110004
30024,43.442363,-80.482075,110005
30024,43.442363,-80.482075,120001
30024,43.443302,-80.479404,120002
30024,43.443704,-80.478285,120003
30024,43.443816,-80.478518,120004
30024,43.443816,-80.478518,130001
30024,43.444353,-80.479633,130002
30024,43.444943,-80.480871,130003
30024,43.445153,-80.481295,130004
30024,43.445153,-80.481295,140001
30024,43.445262,-80.481514,140002
30024,43.445580,-80.482157,140003
30024,43.445905,-80.482840,140004
30024,43.446328,-80.483710,140005
30024,43.446328,-80.483710,150001
30024,43.446533,-80.484131,150002
30024,43.447065,-80.485215,150003
30024,43.447412,-80.485967,150004
30024,43.447739,-80.486754,150005
30024,43.447953,-80.487256,150006
30024,43.448193,-80.487858,150007
30024,43.448225,-80.487952,150008
30024,43.448225,-80.487952,160001
30024,43.448357,-80.488342,160002
30024,43.448632,-80.488049,160003
30024,43.448773,-80.487943,160004
30024,43.449176,-80.487665,160005
30024,43.449692,-80.487348,160006
30024,43.449708,-80.487338,160007
30025,43.425316,-80.490346,10001
30025,43.425469,-80.490514,10002
30025,43.425640,-80.490720,10003
30025,43.425765,-80.490854,10004
30025,43.425943,-80.491033,10005
30025,43.425974,-80.491072,10006
30025,43.426019,-80.491157,10007
30025,43.426038,-80.491254,10008
30025,43.426036,-80.491377,10009
30025,43.425794,-80.492545,10010
30025,43.425724,-80.492854,10011
30025,43.425586,-80.493452,10012
30025,43.425548,-80.493530,10013
30025,43.425512,-80.493583,10014
30025,43.425467,-80.493637,10015
30025,43.425201,-80.493892,10016
30025,43.425145,-80.493956,10017
30025,43.425105,-80.494046,10018
30025,43.424980,-80.494394,10019
30025,43.424683,-80.495249,10020
30025,43.424683,-80.495249,20001
30025,43.424555,-80.495617,20002
30025,43.424141,-80.496780,20003
30025,43.424069,-80.496985,20004
30025,43.423861,-80.497319,20005
30025,43.423861,-80.497319,30001
30025,43.423535,-80.497844,30002
30025,43.422354,-80.499770,30003
30025,43.421965,-80.499316,30004
30025,43.421702,-80.499023,30005
30025,43.421470,-80.498823,30006
30025,43.421371,-80.498756,30007
30025,43.421220,-80.498678,30008
30025,43.421040,-80.498608,30009
30025,43.420928,-80.498574,30010
30025,43.420609,-80.500481,30011
30025,43.420596,-80.500564,30012
30025,43.420596,-80.500564,40001
30025,43.420381,-80.501903,40002
30025,43.420271,-80.502553,40003
30025,43.420271,-80.502553,50001
30025,43.420171,-80.503150,50002
30025,43.419939,-80.504450,50003
30025,43.419658,-80.506127,50004
30025,43.419577,-80.506571,50005
30025,43.419577,-80.506571,60001
30025,43.419566,-80.506633,60002
30025,43.419482,-80.506985,60003
30025,43.419391,-80.507266,60004
30025,43.419268,-80.507566,60005
30025,43.419143,-80.507812,60006
30025,43.418920,-80.508183,60007
30025,43.418898,-80.508217,60008
30025,43.418898,-80.508217,70001
30025,43.417930,-80.509706,70002
30025,43.417530,-80.510298,70003
30025,43.417530,-80.510298,80001
